condition,rough,sigma_k,seed,episode,push_step,recovery
BRIDGE-plain,rough,0.1,2,151,53,8
BRIDGE-plain,rough,0.1,2,199,50,11
BRIDGE-plain,rough,0.1,2,65,46,16
BRIDGE-plain,rough,0.1,2,93,60,2
BRIDGE-plain,rough,0.1,2,186,53,9
BRIDGE-plain,rough,0.1,2,91,61,2
BRIDGE-plain,rough,0.1,2,170,48,16
BRIDGE-plain,rough,0.1,2,104,52,13
BRIDGE-plain,rough,0.1,2,126,61,4
BRIDGE-plain,rough,0.1,2,15,64,2
BRIDGE-plain,rough,0.1,2,32,58,8
BRIDGE-plain,rough,0.1,2,18,66,2
BRIDGE-plain,rough,0.1,2,57,46,23
BRIDGE-plain,rough,0.1,2,90,0,69
BRIDGE-plain,rough,0.1,2,45,55,15
BRIDGE-plain,rough,0.1,2,83,55,15
BRIDGE-plain,rough,0.1,2,132,47,23
BRIDGE-plain,rough,0.1,2,43,70,1
BRIDGE-plain,rough,0.1,2,76,59,12
BRIDGE-plain,rough,0.1,2,113,59,12
BRIDGE-plain,rough,0.1,2,40,41,31
BRIDGE-plain,rough,0.1,2,42,59,14
BRIDGE-plain,rough,0.1,2,101,63,10
BRIDGE-plain,rough,0.1,2,67,52,22
BRIDGE-plain,rough,0.1,2,146,54,20
BRIDGE-plain,rough,0.1,2,152,50,24
BRIDGE-plain,rough,0.1,2,107,39,36
BRIDGE-plain,rough,0.1,2,53,36,40
BRIDGE-plain,rough,0.1,2,62,18,59
BRIDGE-plain,rough,0.1,2,133,72,5
BRIDGE-plain,rough,0.1,2,175,11,66
BRIDGE-plain,rough,0.1,2,128,76,2
BRIDGE-plain,rough,0.1,2,144,67,13
BRIDGE-plain,rough,0.1,2,70,34,47
BRIDGE-plain,rough,0.1,2,122,77,4
BRIDGE-plain,rough,0.1,2,178,81,2
BRIDGE-plain,rough,0.1,2,118,43,41
BRIDGE-plain,rough,0.1,2,8,82,5
BRIDGE-plain,rough,0.1,2,35,66,21
BRIDGE-plain,rough,0.1,2,89,35,52
BRIDGE-plain,rough,0.1,2,28,11,77
BRIDGE-plain,rough,0.1,2,140,80,8
BRIDGE-plain,rough,0.1,2,167,86,2
BRIDGE-plain,rough,0.1,2,121,88,1
BRIDGE-plain,rough,0.1,2,178,88,2
BRIDGE-plain,rough,0.1,2,59,86,6
BRIDGE-plain,rough,0.1,2,5,88,5
BRIDGE-plain,rough,0.1,2,71,90,3
BRIDGE-plain,rough,0.1,2,103,62,31
BRIDGE-plain,rough,0.1,2,136,84,9
BRIDGE-plain,rough,0.1,2,37,61,33
BRIDGE-plain,rough,0.1,2,177,88,6
BRIDGE-plain,rough,0.1,2,77,83,12
BRIDGE-plain,rough,0.1,2,79,86,9
BRIDGE-plain,rough,0.1,2,175,92,3
BRIDGE-plain,rough,0.1,2,186,74,21
BRIDGE-plain,rough,0.1,2,102,87,10
BRIDGE-plain,rough,0.1,2,189,81,16
BRIDGE-plain,rough,0.1,2,55,54,44
BRIDGE-plain,rough,0.1,2,99,77,22
BRIDGE-plain,rough,0.1,2,137,38,61
BRIDGE-plain,rough,0.1,2,20,98,2
BRIDGE-plain,rough,0.1,2,132,96,4
BRIDGE-plain,rough,0.1,2,141,98,-97
BRIDGE-plain,rough,0.1,2,145,84,-82
BRIDGE-plain,rough,0.1,2,51,77,-74
BRIDGE-plain,rough,0.1,2,157,0,4
BRIDGE-plain,rough,0.1,2,135,74,-68
BRIDGE-plain,rough,0.1,2,154,49,-42
BRIDGE-plain,rough,0.1,2,138,5,3
BRIDGE-plain,rough,0.1,2,26,24,-15
BRIDGE-plain,rough,0.1,2,38,1,9
BRIDGE-plain,rough,0.1,2,182,77,-67
BRIDGE-plain,rough,0.1,2,4,95,-83
BRIDGE-plain,rough,0.1,2,130,82,-68
BRIDGE-plain,rough,0.1,2,121,2,13
BRIDGE-plain,rough,0.1,2,72,12,4
BRIDGE-plain,rough,0.1,2,102,8,8
BRIDGE-plain,rough,0.1,2,134,3,13
BRIDGE-plain,rough,0.1,2,53,9,8
BRIDGE-plain,rough,0.1,2,97,4,13
BRIDGE-plain,rough,0.1,2,11,1,19
BRIDGE-plain,rough,0.1,2,78,86,-65
BRIDGE-plain,rough,0.1,2,8,90,-68
BRIDGE-plain,rough,0.1,2,34,94,-72
BRIDGE-plain,rough,0.1,2,99,11,11
BRIDGE-plain,rough,0.1,2,126,75,-51
BRIDGE-plain,rough,0.1,2,143,2,23
BRIDGE-plain,rough,0.1,2,153,23,2
BRIDGE-plain,rough,0.1,2,90,22,5
BRIDGE-plain,rough,0.1,2,166,27,2
BRIDGE-plain,rough,0.1,2,58,86,-56
BRIDGE-plain,rough,0.1,2,39,26,7
BRIDGE-plain,rough,0.1,2,116,15,18
BRIDGE-plain,rough,0.1,2,188,27,6
BRIDGE-plain,rough,0.1,2,87,29,5
BRIDGE-plain,rough,0.1,2,93,84,-49
BRIDGE-plain,rough,0.1,2,156,23,12
BRIDGE-plain,rough,0.1,2,193,89,-54
BRIDGE-plain,rough,0.1,2,102,23,13
BRIDGE-plain,rough,0.1,2,199,22,14
BRIDGE-plain,rough,0.1,2,117,6,31
BRIDGE-plain,rough,0.1,2,173,18,22
BRIDGE-plain,rough,0.1,2,37,97,-53
BRIDGE-plain,rough,0.1,2,147,36,8
BRIDGE-plain,rough,0.1,2,47,19,27
BRIDGE-plain,rough,0.1,2,163,16,32
BRIDGE-plain,rough,0.1,2,128,36,13
BRIDGE-plain,rough,0.1,2,60,47,3
BRIDGE-plain,rough,0.1,2,118,45,5
BRIDGE-plain,rough,0.1,2,167,40,10
BRIDGE-plain,rough,0.1,2,150,80,-29
BRIDGE-plain,rough,0.1,2,166,44,7
BRIDGE-plain,rough,0.1,2,112,40,12
BRIDGE-plain,rough,0.1,2,131,40,13
BRIDGE-plain,rough,0.1,2,171,50,3
BRIDGE-plain,rough,0.1,2,178,41,13
BRIDGE-plain,rough,0.1,2,76,43,13
BRIDGE-plain,rough,0.1,2,115,38,18
BRIDGE-plain,rough,0.1,2,27,38,19
BRIDGE-plain,rough,0.1,2,103,99,-41
BRIDGE-plain,rough,0.1,2,152,21,37
BRIDGE-plain,rough,0.1,2,71,42,17
BRIDGE-plain,rough,0.1,2,119,43,16
BRIDGE-plain,rough,0.1,2,83,21,41
BRIDGE-plain,rough,0.1,2,74,59,4
BRIDGE-plain,rough,0.1,2,173,61,2
BRIDGE-plain,rough,0.1,2,106,40,24
BRIDGE-plain,rough,0.1,2,66,52,13
BRIDGE-plain,rough,0.1,2,188,37,28
BRIDGE-plain,rough,0.1,2,13,63,3
BRIDGE-plain,rough,0.1,2,47,62,4
BRIDGE-plain,rough,0.1,2,58,35,31
BRIDGE-plain,rough,0.1,2,72,58,8
BRIDGE-plain,rough,0.1,2,82,58,8
BRIDGE-plain,rough,0.1,2,9,29,38
BRIDGE-plain,rough,0.1,2,113,45,22
BRIDGE-plain,rough,0.1,2,196,64,3
BRIDGE-plain,rough,0.1,2,159,41,27
BRIDGE-plain,rough,0.1,2,56,60,9
BRIDGE-plain,rough,0.1,2,175,51,18
BRIDGE-plain,rough,0.1,2,31,61,9
BRIDGE-plain,rough,0.1,2,65,55,15
BRIDGE-plain,rough,0.1,2,175,69,3
BRIDGE-plain,rough,0.1,2,39,71,2
BRIDGE-plain,rough,0.1,2,41,60,13
BRIDGE-plain,rough,0.1,2,140,68,5
BRIDGE-plain,rough,0.1,2,146,10,63
BRIDGE-plain,rough,0.1,2,5,71,3
BRIDGE-plain,rough,0.1,2,138,38,36
BRIDGE-plain,rough,0.1,2,100,32,43
BRIDGE-plain,rough,0.1,2,118,55,20
BRIDGE-plain,rough,0.1,2,192,72,4
BRIDGE-plain,rough,0.1,2,33,5,73
BRIDGE-plain,rough,0.1,2,153,62,16
BRIDGE-plain,rough,0.1,2,127,81,-2
BRIDGE-plain,rough,0.1,2,43,64,16
BRIDGE-plain,rough,0.1,2,45,53,27
BRIDGE-plain,rough,0.1,2,120,50,30
BRIDGE-plain,rough,0.1,2,28,60,21
BRIDGE-plain,rough,0.1,2,42,10,71
BRIDGE-plain,rough,0.1,2,107,72,9
BRIDGE-plain,rough,0.1,2,32,80,2
BRIDGE-plain,rough,0.1,2,128,64,19
BRIDGE-plain,rough,0.1,2,55,36,49
BRIDGE-plain,rough,0.1,2,104,38,47
BRIDGE-plain,rough,0.1,2,132,80,5
BRIDGE-plain,rough,0.1,2,108,26,60
BRIDGE-plain,rough,0.1,2,78,80,7
BRIDGE-plain,rough,0.1,2,110,66,21
BRIDGE-plain,rough,0.1,2,69,68,20
BRIDGE-plain,rough,0.1,2,136,81,8
BRIDGE-plain,rough,0.1,2,168,87,3
BRIDGE-plain,rough,0.1,2,12,67,24
BRIDGE-plain,rough,0.1,2,185,83,8
BRIDGE-plain,rough,0.1,2,79,57,36
BRIDGE-plain,rough,0.1,2,111,83,10
BRIDGE-plain,rough,0.1,2,101,93,1
BRIDGE-plain,rough,0.1,2,147,90,4
BRIDGE-plain,rough,0.1,2,181,83,11
BRIDGE-plain,rough,0.1,2,19,37,58
BRIDGE-plain,rough,0.1,2,194,3,92
BRIDGE-plain,rough,0.1,2,25,44,52
BRIDGE-plain,rough,0.1,2,75,54,42
BRIDGE-plain,rough,0.1,2,58,80,18
BRIDGE-plain,rough,0.1,2,178,87,11
BRIDGE-plain,rough,0.1,2,2,76,23
BRIDGE-plain,rough,0.1,2,23,94,-93
BRIDGE-plain,rough,0.1,2,138,99,-97
BRIDGE-plain,rough,0.1,2,177,59,-56
BRIDGE-plain,rough,0.1,2,111,1,3
BRIDGE-plain,rough,0.1,2,96,28,-22
BRIDGE-plain,rough,0.1,2,120,87,-81
BRIDGE-plain,rough,0.1,2,61,97,-89
BRIDGE-plain,rough,0.1,2,62,79,-71
BRIDGE-plain,rough,0.1,2,93,52,-44
BRIDGE-plain,rough,0.1,2,142,86,-78
BRIDGE-plain,rough,0.1,2,98,5,6
BRIDGE-plain,rough,0.1,2,26,70,-58
BRIDGE-plain,rough,0.1,2,159,9,4
BRIDGE-plain,rough,0.1,2,32,9,5
BRIDGE-plain,rough,0.1,2,96,7,12
BRIDGE-plain,rough,0.1,2,191,73,-52
BRIDGE-plain,rough,0.1,2,149,94,-72
BRIDGE-plain,rough,0.1,2,97,50,-27
BRIDGE-plain,rough,0.1,2,86,98,-74
BRIDGE-plain,rough,0.1,2,174,69,-45
BRIDGE-plain,rough,0.1,2,0,1,24
BRIDGE-plain,rough,0.1,2,148,80,-55
BRIDGE-plain,rough,0.1,2,162,81,-56
BRIDGE-plain,rough,0.1,2,182,89,-62
BRIDGE-plain,rough,0.1,2,185,3,24
BRIDGE-plain,rough,0.1,2,158,20,9
BRIDGE-plain,rough,0.1,2,44,24,6
BRIDGE-plain,rough,0.1,2,46,24,6
BRIDGE-plain,rough,0.1,2,77,27,3
BRIDGE-plain,rough,0.1,2,125,27,3
BRIDGE-plain,rough,0.1,2,157,24,6
BRIDGE-plain,rough,0.1,2,143,22,9
BRIDGE-plain,rough,0.1,2,69,90,-58
BRIDGE-plain,rough,0.1,2,102,26,6
BRIDGE-plain,rough,0.1,2,198,20,12
BRIDGE-plain,rough,0.1,2,140,84,-47
BRIDGE-plain,rough,0.1,2,141,20,18
BRIDGE-plain,rough,0.1,2,142,29,11
BRIDGE-plain,rough,0.1,2,43,34,7
BRIDGE-plain,rough,0.1,2,133,1,41
BRIDGE-plain,rough,0.1,2,22,34,9
BRIDGE-plain,rough,0.1,2,2,22,22
BRIDGE-plain,rough,0.1,2,164,40,4
BRIDGE-plain,rough,0.1,2,8,9,36
BRIDGE-plain,rough,0.1,2,45,39,6
BRIDGE-plain,rough,0.1,2,115,30,15
BRIDGE-plain,rough,0.1,2,154,28,17
BRIDGE-plain,rough,0.1,2,180,11,34
BRIDGE-plain,rough,0.1,2,91,69,-23
BRIDGE-plain,rough,0.1,2,181,17,31
BRIDGE-plain,rough,0.1,2,195,68,-20
BRIDGE-plain,rough,0.1,2,29,46,3
BRIDGE-plain,rough,0.1,2,20,46,5
BRIDGE-plain,rough,0.1,2,128,5,46
BRIDGE-plain,rough,0.1,2,158,43,8
BRIDGE-plain,rough,0.1,2,50,44,9
BRIDGE-plain,rough,0.1,2,48,26,28
BRIDGE-plain,rough,0.1,2,112,2,52
BRIDGE-plain,rough,0.1,2,124,53,2
BRIDGE-plain,rough,0.1,2,192,37,18
BRIDGE-plain,rough,0.1,2,126,46,11
BRIDGE-plain,rough,0.1,2,30,13,45
BRIDGE-plain,rough,0.1,2,62,57,3
BRIDGE-plain,rough,0.1,2,36,96,-35
BRIDGE-plain,rough,0.1,2,78,19,45
BRIDGE-plain,rough,0.1,2,49,38,27
BRIDGE-plain,rough,0.1,2,47,60,6
BRIDGE-plain,rough,0.1,2,57,57,9
BRIDGE-plain,rough,0.1,2,131,73,-7
BRIDGE-plain,rough,0.1,2,5,48,19
BRIDGE-plain,rough,0.1,2,194,58,9
BRIDGE-plain,rough,0.1,2,191,25,44
BRIDGE-plain,rough,0.1,2,92,6,65
BRIDGE-plain,rough,0.1,2,41,34,38
BRIDGE-plain,rough,0.1,2,184,60,12
BRIDGE-plain,rough,0.1,2,185,62,10
BRIDGE-plain,rough,0.1,2,137,40,33
BRIDGE-plain,rough,0.1,2,178,64,9
BRIDGE-plain,rough,0.1,2,114,7,67
BRIDGE-plain,rough,0.1,2,149,43,32
BRIDGE-plain,rough,0.1,2,151,55,20
BRIDGE-plain,rough,0.1,2,105,58,18
BRIDGE-plain,rough,0.1,2,125,67,9
BRIDGE-plain,rough,0.1,2,171,67,9
BRIDGE-plain,rough,0.1,2,17,71,6
BRIDGE-plain,rough,0.1,2,34,43,34
BRIDGE-plain,rough,0.1,2,110,74,4
BRIDGE-plain,rough,0.1,2,161,66,13
BRIDGE-plain,rough,0.1,2,92,75,5
BRIDGE-plain,rough,0.1,2,12,46,35
BRIDGE-plain,rough,0.1,2,60,30,52
BRIDGE-plain,rough,0.1,2,85,76,6
BRIDGE-plain,rough,0.1,2,184,75,7
BRIDGE-plain,rough,0.1,2,144,19,64
BRIDGE-plain,rough,0.1,2,159,80,3
BRIDGE-plain,rough,0.1,2,23,83,1
BRIDGE-plain,rough,0.1,2,63,73,13
BRIDGE-plain,rough,0.1,2,2,69,20
BRIDGE-plain,rough,0.1,2,3,60,29
BRIDGE-plain,rough,0.1,2,99,80,10
BRIDGE-plain,rough,0.1,2,187,75,16
BRIDGE-plain,rough,0.1,2,170,92,1
BRIDGE-plain,rough,0.1,2,2,93,1
BRIDGE-plain,rough,0.1,2,67,89,6
BRIDGE-plain,rough,0.1,2,108,81,14
BRIDGE-plain,rough,0.1,2,142,73,22
BRIDGE-plain,rough,0.1,2,82,95,1
BRIDGE-plain,rough,0.1,2,188,91,5
BRIDGE-plain,rough,0.1,2,192,79,17
BRIDGE-plain,rough,0.1,2,68,91,6
BRIDGE-plain,rough,0.1,2,171,79,18
BRIDGE-plain,rough,0.1,2,25,85,14
BRIDGE-plain,rough,0.1,2,10,75,25
BRIDGE-plain,rough,0.1,2,88,98,2
BRIDGE-plain,rough,0.1,2,168,98,2
BRIDGE-plain,rough,0.1,2,4,74,-1
BRIDGE-plain,rough,0.1,2,6,79,-1
BRIDGE-plain,rough,0.1,2,8,63,-1
BRIDGE-plain,rough,0.1,2,13,93,-1
BRIDGE-plain,rough,0.1,2,16,73,-1
BRIDGE-plain,rough,0.1,2,17,95,-1
BRIDGE-plain,rough,0.1,2,18,99,-1
BRIDGE-plain,rough,0.1,2,21,74,-1
BRIDGE-plain,rough,0.1,2,24,88,-1
BRIDGE-plain,rough,0.1,2,28,95,-1
BRIDGE-plain,rough,0.1,2,30,90,-1
BRIDGE-plain,rough,0.1,2,33,24,-1
BRIDGE-plain,rough,0.1,2,35,42,-1
BRIDGE-plain,rough,0.1,2,37,78,-1
BRIDGE-plain,rough,0.1,2,38,88,-1
BRIDGE-plain,rough,0.1,2,39,69,-1
BRIDGE-plain,rough,0.1,2,40,59,-1
BRIDGE-plain,rough,0.1,2,42,78,-1
BRIDGE-plain,rough,0.1,2,43,53,-1
BRIDGE-plain,rough,0.1,2,45,92,-1
BRIDGE-plain,rough,0.1,2,46,70,-1
BRIDGE-plain,rough,0.1,2,50,93,-1
BRIDGE-plain,rough,0.1,2,51,40,-1
BRIDGE-plain,rough,0.1,2,52,32,-1
BRIDGE-plain,rough,0.1,2,53,91,-1
BRIDGE-plain,rough,0.1,2,54,82,-1
BRIDGE-plain,rough,0.1,2,59,36,-1
BRIDGE-plain,rough,0.1,2,61,93,-1
BRIDGE-plain,rough,0.1,2,62,70,-1
BRIDGE-plain,rough,0.1,2,64,67,-1
BRIDGE-plain,rough,0.1,2,65,87,-1
BRIDGE-plain,rough,0.1,2,66,84,-1
BRIDGE-plain,rough,0.1,2,69,80,-1
BRIDGE-plain,rough,0.1,2,71,52,-1
BRIDGE-plain,rough,0.1,2,74,6,-1
BRIDGE-plain,rough,0.1,2,75,64,-1
BRIDGE-plain,rough,0.1,2,79,9,-1
BRIDGE-plain,rough,0.1,2,81,94,-1
BRIDGE-plain,rough,0.1,2,82,99,-1
BRIDGE-plain,rough,0.1,2,87,88,-1
BRIDGE-plain,rough,0.1,2,90,89,-1
BRIDGE-plain,rough,0.1,2,93,84,-1
BRIDGE-plain,rough,0.1,2,94,45,-1
BRIDGE-plain,rough,0.1,2,95,50,-1
BRIDGE-plain,rough,0.1,2,97,96,-1
BRIDGE-plain,rough,0.1,2,104,41,-1
BRIDGE-plain,rough,0.1,2,107,9,-1
BRIDGE-plain,rough,0.1,2,114,96,-1
BRIDGE-plain,rough,0.1,2,120,87,-1
BRIDGE-plain,rough,0.1,2,122,53,-1
BRIDGE-plain,rough,0.1,2,127,20,-1
BRIDGE-plain,rough,0.1,2,128,84,-1
BRIDGE-plain,rough,0.1,2,130,48,-1
BRIDGE-plain,rough,0.1,2,131,82,-1
BRIDGE-plain,rough,0.1,2,135,70,-1
BRIDGE-plain,rough,0.1,2,139,98,-1
BRIDGE-plain,rough,0.1,2,145,57,-1
BRIDGE-plain,rough,0.1,2,147,71,-1
BRIDGE-plain,rough,0.1,2,148,55,-1
BRIDGE-plain,rough,0.1,2,150,83,-1
BRIDGE-plain,rough,0.1,2,154,93,-1
BRIDGE-plain,rough,0.1,2,155,97,-1
BRIDGE-plain,rough,0.1,2,156,61,-1
BRIDGE-plain,rough,0.1,2,157,34,-1
BRIDGE-plain,rough,0.1,2,158,93,-1
BRIDGE-plain,rough,0.1,2,159,95,-1
BRIDGE-plain,rough,0.1,2,162,48,-1
BRIDGE-plain,rough,0.1,2,164,95,-1
BRIDGE-plain,rough,0.1,2,165,78,-1
BRIDGE-plain,rough,0.1,2,169,73,-1
BRIDGE-plain,rough,0.1,2,174,72,-1
BRIDGE-plain,rough,0.1,2,175,29,-1
BRIDGE-plain,rough,0.1,2,183,84,-1
BRIDGE-plain,rough,0.1,2,186,43,-1
BRIDGE-plain,rough,0.1,2,189,99,-1
BRIDGE-plain,rough,0.1,2,191,85,-1
BRIDGE-plain,rough,0.1,2,193,86,-1
BRIDGE-plain,rough,0.1,2,195,95,-1
BRIDGE-plain,rough,0.1,2,196,82,-1
BRIDGE-plain,rough,0.1,2,197,23,-1
BRIDGE-plain,rough,0.1,2,199,89,-1
BRIDGE-plain,rough,0.1,3,186,1,2
BRIDGE-plain,rough,0.1,3,1,0,7
BRIDGE-plain,rough,0.1,3,32,6,6
BRIDGE-plain,rough,0.1,3,191,0,14
BRIDGE-plain,rough,0.1,3,3,10,5
BRIDGE-plain,rough,0.1,3,64,6,9
BRIDGE-plain,rough,0.1,3,157,11,9
BRIDGE-plain,rough,0.1,3,15,5,16
BRIDGE-plain,rough,0.1,3,39,18,3
BRIDGE-plain,rough,0.1,3,55,12,9
BRIDGE-plain,rough,0.1,3,98,1,20
BRIDGE-plain,rough,0.1,3,195,12,9
BRIDGE-plain,rough,0.1,3,3,23,2
BRIDGE-plain,rough,0.1,3,70,13,12
BRIDGE-plain,rough,0.1,3,185,3,24
BRIDGE-plain,rough,0.1,3,178,26,2
BRIDGE-plain,rough,0.1,3,41,23,6
BRIDGE-plain,rough,0.1,3,70,29,1
BRIDGE-plain,rough,0.1,3,58,19,12
BRIDGE-plain,rough,0.1,3,27,9,24
BRIDGE-plain,rough,0.1,3,19,30,5
BRIDGE-plain,rough,0.1,3,75,3,32
BRIDGE-plain,rough,0.1,3,108,29,6
BRIDGE-plain,rough,0.1,3,128,22,13
BRIDGE-plain,rough,0.1,3,109,36,1
BRIDGE-plain,rough,0.1,3,47,36,3
BRIDGE-plain,rough,0.1,3,57,6,34
BRIDGE-plain,rough,0.1,3,161,36,4
BRIDGE-plain,rough,0.1,3,101,31,10
BRIDGE-plain,rough,0.1,3,180,21,20
BRIDGE-plain,rough,0.1,3,137,18,24
BRIDGE-plain,rough,0.1,3,151,33,10
BRIDGE-plain,rough,0.1,3,62,31,15
BRIDGE-plain,rough,0.1,3,106,28,19
BRIDGE-plain,rough,0.1,3,6,22,26
BRIDGE-plain,rough,0.1,3,173,13,35
BRIDGE-plain,rough,0.1,3,122,36,13
BRIDGE-plain,rough,0.1,3,70,46,5
BRIDGE-plain,rough,0.1,3,192,42,9
BRIDGE-plain,rough,0.1,3,33,19,33
BRIDGE-plain,rough,0.1,3,146,51,2
BRIDGE-plain,rough,0.1,3,188,37,16
BRIDGE-plain,rough,0.1,3,45,32,22
BRIDGE-plain,rough,0.1,3,111,52,2
BRIDGE-plain,rough,0.1,3,142,43,11
BRIDGE-plain,rough,0.1,3,162,53,2
BRIDGE-plain,rough,0.1,3,176,16,39
BRIDGE-plain,rough,0.1,3,115,37,20
BRIDGE-plain,rough,0.1,3,130,36,21
BRIDGE-plain,rough,0.1,3,163,55,3
BRIDGE-plain,rough,0.1,3,8,39,20
BRIDGE-plain,rough,0.1,3,6,54,7
BRIDGE-plain,rough,0.1,3,95,58,5
BRIDGE-plain,rough,0.1,3,151,53,10
BRIDGE-plain,rough,0.1,3,15,29,35
BRIDGE-plain,rough,0.1,3,56,13,51
BRIDGE-plain,rough,0.1,3,63,27,37
BRIDGE-plain,rough,0.1,3,145,62,3
BRIDGE-plain,rough,0.1,3,96,60,6
BRIDGE-plain,rough,0.1,3,11,41,26
BRIDGE-plain,rough,0.1,3,29,23,46
BRIDGE-plain,rough,0.1,3,135,64,5
BRIDGE-plain,rough,0.1,3,184,58,11
BRIDGE-plain,rough,0.1,3,113,68,2
BRIDGE-plain,rough,0.1,3,150,38,32
BRIDGE-plain,rough,0.1,3,141,28,43
BRIDGE-plain,rough,0.1,3,4,43,29
BRIDGE-plain,rough,0.1,3,58,50,22
BRIDGE-plain,rough,0.1,3,140,68,4
BRIDGE-plain,rough,0.1,3,90,68,5
BRIDGE-plain,rough,0.1,3,77,47,27
BRIDGE-plain,rough,0.1,3,20,62,13
BRIDGE-plain,rough,0.1,3,54,66,9
BRIDGE-plain,rough,0.1,3,47,42,34
BRIDGE-plain,rough,0.1,3,98,39,38
BRIDGE-plain,rough,0.1,3,118,6,71
BRIDGE-plain,rough,0.1,3,13,28,50
BRIDGE-plain,rough,0.1,3,119,47,32
BRIDGE-plain,rough,0.1,3,39,76,4
BRIDGE-plain,rough,0.1,3,149,55,25
BRIDGE-plain,rough,0.1,3,41,72,11
BRIDGE-plain,rough,0.1,3,64,59,24
BRIDGE-plain,rough,0.1,3,78,80,3
BRIDGE-plain,rough,0.1,3,8,77,7
BRIDGE-plain,rough,0.1,3,141,80,4
BRIDGE-plain,rough,0.1,3,142,82,2
BRIDGE-plain,rough,0.1,3,40,81,5
BRIDGE-plain,rough,0.1,3,177,76,11
BRIDGE-plain,rough,0.1,3,151,82,7
BRIDGE-plain,rough,0.1,3,53,89,2
BRIDGE-plain,rough,0.1,3,135,70,21
BRIDGE-plain,rough,0.1,3,49,41,54
BRIDGE-plain,rough,0.1,3,98,81,14
BRIDGE-plain,rough,0.1,3,180,63,32
BRIDGE-plain,rough,0.1,3,3,90,6
BRIDGE-plain,rough,0.1,3,148,34,62
BRIDGE-plain,rough,0.1,3,126,95,2
BRIDGE-plain,rough,0.1,3,35,86,12
BRIDGE-plain,rough,0.1,3,40,90,8
BRIDGE-plain,rough,0.1,3,117,93,5
BRIDGE-plain,rough,0.1,3,199,91,8
BRIDGE-plain,rough,0.1,3,24,45,55
BRIDGE-plain,rough,0.1,3,38,98,2
BRIDGE-plain,rough,0.1,3,93,92,8
BRIDGE-plain,rough,0.1,3,161,85,15
BRIDGE-plain,rough,0.1,3,77,87,-86
BRIDGE-plain,rough,0.1,3,170,98,-95
BRIDGE-plain,rough,0.1,3,20,88,-84
BRIDGE-plain,rough,0.1,3,42,29,-25
BRIDGE-plain,rough,0.1,3,179,85,-81
BRIDGE-plain,rough,0.1,3,15,98,-92
BRIDGE-plain,rough,0.1,3,29,98,-92
BRIDGE-plain,rough,0.1,3,46,3,3
BRIDGE-plain,rough,0.1,3,91,96,-90
BRIDGE-plain,rough,0.1,3,28,75,-67
BRIDGE-plain,rough,0.1,3,74,87,-77
BRIDGE-plain,rough,0.1,3,146,1,12
BRIDGE-plain,rough,0.1,3,170,5,8
BRIDGE-plain,rough,0.1,3,61,7,7
BRIDGE-plain,rough,0.1,3,102,13,2
BRIDGE-plain,rough,0.1,3,10,92,-76
BRIDGE-plain,rough,0.1,3,108,9,7
BRIDGE-plain,rough,0.1,3,125,0,16
BRIDGE-plain,rough,0.1,3,172,9,9
BRIDGE-plain,rough,0.1,3,89,12,7
BRIDGE-plain,rough,0.1,3,105,13,6
BRIDGE-plain,rough,0.1,3,198,88,-67
BRIDGE-plain,rough,0.1,3,80,91,-69
BRIDGE-plain,rough,0.1,3,129,95,-73
BRIDGE-plain,rough,0.1,3,39,87,-64
BRIDGE-plain,rough,0.1,3,160,65,-40
BRIDGE-plain,rough,0.1,3,90,11,15
BRIDGE-plain,rough,0.1,3,121,25,2
BRIDGE-plain,rough,0.1,3,4,26,3
BRIDGE-plain,rough,0.1,3,61,18,11
BRIDGE-plain,rough,0.1,3,56,18,12
BRIDGE-plain,rough,0.1,3,69,9,21
BRIDGE-plain,rough,0.1,3,118,25,6
BRIDGE-plain,rough,0.1,3,149,87,-56
BRIDGE-plain,rough,0.1,3,6,68,-35
BRIDGE-plain,rough,0.1,3,44,16,17
BRIDGE-plain,rough,0.1,3,101,56,-23
BRIDGE-plain,rough,0.1,3,167,31,2
BRIDGE-plain,rough,0.1,3,55,32,2
BRIDGE-plain,rough,0.1,3,70,29,5
BRIDGE-plain,rough,0.1,3,164,12,23
BRIDGE-plain,rough,0.1,3,105,32,6
BRIDGE-plain,rough,0.1,3,48,28,11
BRIDGE-plain,rough,0.1,3,150,76,-36
BRIDGE-plain,rough,0.1,3,75,96,-55
BRIDGE-plain,rough,0.1,3,158,8,34
BRIDGE-plain,rough,0.1,3,193,39,4
BRIDGE-plain,rough,0.1,3,110,36,10
BRIDGE-plain,rough,0.1,3,186,26,20
BRIDGE-plain,rough,0.1,3,68,93,-46
BRIDGE-plain,rough,0.1,3,139,35,12
BRIDGE-plain,rough,0.1,3,162,43,6
BRIDGE-plain,rough,0.1,3,175,69,-20
BRIDGE-plain,rough,0.1,3,63,66,-16
BRIDGE-plain,rough,0.1,3,28,26,25
BRIDGE-plain,rough,0.1,3,25,20,32
BRIDGE-plain,rough,0.1,3,92,29,23
BRIDGE-plain,rough,0.1,3,103,30,22
BRIDGE-plain,rough,0.1,3,15,53,2
BRIDGE-plain,rough,0.1,3,79,53,3
BRIDGE-plain,rough,0.1,3,106,31,26
BRIDGE-plain,rough,0.1,3,183,55,2
BRIDGE-plain,rough,0.1,3,47,34,24
BRIDGE-plain,rough,0.1,3,73,25,36
